"","type","strike","expiration","mark","bid","ask","vol","update","days_to_expiry","timestamp","spy_close","premium","adj","days_to_expiry_adj","iv","forward","name","delta","gamma","theta","vega"
"138002","P",600,2026-04-06,1.19,1.19,1.19,NA,1774447204755,12.2499678525687,2026-03-25 10:00:02,656.51,1.19,4,8.24996785256874,0.410933984550647,657.441722718601,"P600.Apr06",-0.104458847777413,0.00366019009539597,-0.364013511538019,0.21818872730829
"138003","C",601,2026-04-06,57.6309,57.6309,57.6309,NA,1774447197455,12.2499678525687,2026-03-25 10:00:02,656.51,2.12090000000001,4,8.24996785256874,0.405018097576685,657.441722718601,"C601.Apr06",0.894599427138006,0.00373786023412897,-0.377539779205794,0.219611003276049
"138004","P",601,2026-04-06,1.22,1.22,1.22,NA,1774447192502,12.2499678525687,2026-03-25 10:00:02,656.51,1.22,4,8.24996785256874,0.407426871987991,657.441722718601,"P601.Apr06",-0.106674860746573,0.00374816645539659,-0.36639926427473,0.221526225410152
"138005","C",602,2026-04-06,56.6705,56.6705,56.6705,NA,1774447196949,12.2499678525687,2026-03-25 10:00:02,656.51,2.16050000000001,4,8.24996785256874,0.402221795304213,657.441722718601,"C602.Apr06",0.891954441465592,0.00383177520627298,-0.381518322682507,0.223574481105152
"138006","P",602,2026-04-06,1.26,1.26,1.26,NA,1774447180773,12.2499678525687,2026-03-25 10:00:02,656.51,1.26,4,8.24996785256874,0.404599392144009,657.441722718601,"P602.Apr06",-0.109319654621776,0.00384151042821989,-0.370302078313573,0.225467448825833
"138007","C",603,2026-04-06,55.7108,55.7108,55.7108,NA,1774447200025,12.2499678525687,2026-03-25 10:00:02,656.51,2.20080000000001,4,8.24996785256874,0.399364420543425,657.441722718601,"C603.Apr06",0.889264975870532,0.00392795280542835,-0.385381643204027,0.227558069270775
"138008","P",603,2026-04-06,1.31,1.31,1.31,NA,1774447204756,12.2499678525687,2026-03-25 10:00:02,656.51,1.31,4,8.24996785256874,0.402396590700373,657.441722718601,"P603.Apr06",-0.112379773977844,0.0039396991467106,-0.375615288318977,0.229971468937609
"138009","C",604,2026-04-06,54.7516,54.7516,54.7516,NA,1774447200002,12.2499678525687,2026-03-25 10:00:02,656.51,2.24160000000001,4,8.24996785256874,0.396431279694661,657.441722718601,"C604.Apr06",0.886537806851495,0.00402643830674542,-0.389093939475223,0.231550419400284
"138010","P",604,2026-04-06,1.35,1.35,1.35,NA,1774447192502,12.2499678525687,2026-03-25 10:00:02,656.51,1.35,4,8.24996785256874,0.399331016915385,657.441722718601,"P604.Apr06",-0.115055182296214,0.00403708417883356,-0.37902733959541,0.233860814337637
"138011","C",605,2026-04-06,53.7991,53.7991,53.7991,NA,1774447196953,12.2499678525687,2026-03-25 10:00:02,656.51,2.28910000000001,4,8.24996785256874,0.393863049461506,657.441722718601,"C605.Apr06",0.883526141912519,0.00412891127952161,-0.393638606506851,0.235905137222091
"138012","P",605,2026-04-06,1.4,1.4,1.4,1,1774447185787,12.2499678525687,2026-03-25 10:00:02,656.51,1.4,4,8.24996785256874,0.396860507775564,657.441722718601,"P605.Apr06",-0.118139664169359,0.00413914781801266,-0.383785826606388,0.238289786616166
"138013","C",606,2026-04-06,52.8549,52.8549,52.8549,NA,1774447199484,12.2499678525687,2026-03-25 10:00:02,656.51,2.34490000000001,4,8.24996785256874,0.39173588979058,657.441722718601,"C606.Apr06",0.880177251359586,0.00423539253458061,-0.399193093374482,0.240682014249309
"138014","P",606,2026-04-06,1.45,1.45,1.45,NA,1774447204755,12.2499678525687,2026-03-25 10:00:02,656.51,1.45,4,8.24996785256874,0.394254073253833,657.441722718601,"P606.Apr06",-0.121237549431938,0.0042432699492965,-0.388257275905425,0.242679705372098
"138015","C",607,2026-04-06,51.9106,51.9106,51.9106,NA,1774447195937,12.2499678525687,2026-03-25 10:00:02,656.51,2.40060000000001,4,8.24996785256874,0.389445369404275,657.441722718601,"C607.Apr06",0.876824538145971,0.00434375615626062,-0.404401962035395,0.245396627645897
"138016","P",607,2026-04-06,1.49,1.49,1.49,NA,1774447203696,12.2499678525687,2026-03-25 10:00:02,656.51,1.49,4,8.24996785256874,0.390853422193322,657.441722718601,"P607.Apr06",-0.123975707927021,0.00434778099681582,-0.390951869564679,0.24651206925452
"138017","C",608,2026-04-06,50.9671,50.9671,50.9671,NA,1774447196441,12.2499678525687,2026-03-25 10:00:02,656.51,2.45710000000001,4,8.24996785256874,0.387057254563551,657.441722718601,"C608.Apr06",0.873430368226149,0.00445435768172691,-0.409407463858567,0.250101852062116
"138018","P",608,2026-04-06,1.55,1.55,1.55,NA,1774447204757,12.2499678525687,2026-03-25 10:00:02,656.51,1.55,4,8.24996785256874,0.388653159337118,657.441722718601,"P608.Apr06",-0.127485744621967,0.00445838857698326,-0.396363433231966,0.251360324350149
"138019","C",609,2026-04-06,50.0247,50.0247,50.0247,NA,1774447198463,12.2499678525687,2026-03-25 10:00:02,656.51,2.51470000000001,4,8.24996785256874,0.384592317536008,657.441722718601,"C609.Apr06",0.869981552712584,0.00456737567682693,-0.414251819994214,0.254814388699951
"138020","P",609,2026-04-06,1.61,1.61,1.61,NA,1774447204756,12.2499678525687,2026-03-25 10:00:02,656.51,1.61,4,8.24996785256874,0.386296426549088,657.441722718601,"P609.Apr06",-0.131006311312967,0.00457109174630425,-0.401434445256598,0.256151696852725
"138021","C",610,2026-04-06,49.0836,49.0836,49.0836,NA,1774447196953,12.2499678525687,2026-03-25 10:00:02,656.51,2.57360000000001,4,8.24996785256874,0.382062948022503,657.441722718601,"C610.Apr06",0.866469198405012,0.00468295212722585,-0.418958795124043,0.25954415259606
"138022","P",610,2026-04-06,1.67,1.67,1.67,NA,1774447183445,12.2499678525687,2026-03-25 10:00:02,656.51,1.67,4,8.24996785256874,0.383789529053029,657.441722718601,"P610.Apr06",-0.134541362336859,0.00468609713466969,-0.406173355114086,0.260892152879914
"138023","C",611,2026-04-06,48.1439,48.1439,48.1439,NA,1774447196953,12.2499678525687,2026-03-25 10:00:02,656.51,2.63390000000001,4,8.24996785256874,0.379474180210382,657.441722718601,"C611.Apr06",0.862888345029867,0.00480120668265367,-0.423535712343524,0.264295179269827
"138024","P",611,2026-04-06,1.74,1.74,1.74,NA,1774447204757,12.2499678525687,2026-03-25 10:00:02,656.51,1.74,4,8.24996785256874,0.381733249996323,657.441722718601,"P611.Apr06",-0.138445403150773,0.00480442383084751,-0.41194200517714,0.266046721008491
"138025","C",612,2026-04-06,47.2103,47.2103,47.2103,NA,1774447200001,12.2499678525687,2026-03-25 10:00:02,656.51,2.70030000000001,4,8.24996785256874,0.377099257891532,657.441722718601,"C612.Apr06",0.859073576494538,0.00492255365264175,-0.428601180126765,0.269279160367688
"138026","P",612,2026-04-06,1.8,1.8,1.8,NA,1774447204756,12.2499678525687,2026-03-25 10:00:02,656.51,1.8,4,8.24996785256874,0.378927476527169,657.441722718601,"P612.Apr06",-0.142015412169286,0.0049244241292007,-0.416006274992424,0.270687472335306
"138027","C",613,2026-04-06,46.277,46.277,46.277,NA,1774447199484,12.2499678525687,2026-03-25 10:00:02,656.51,2.76700000000001,4,8.24996785256874,0.37458533716388,657.441722718601,"C613.Apr06",0.855230885351255,0.00504652369705965,-0.433348536966725,0.274220361202522
"138028","P",613,2026-04-06,1.86,1.86,1.86,NA,1774447203199,12.2499678525687,2026-03-25 10:00:02,656.51,1.86,4,8.24996785256874,0.375987448380329,657.441722718601,"P613.Apr06",-0.145611639191476,0.00504737537159576,-0.419759263613288,0.275293247966648
"138029","C",614,2026-04-06,45.3436,45.3436,45.3436,NA,1774447196441,12.2499678525687,2026-03-25 10:00:02,656.51,2.83360000000001,4,8.24996785256874,0.371914594471455,657.441722718601,"C614.Apr06",0.851369843292189,0.00517332891701635,-0.437731899924299,0.279106480816286
"138030","P",614,2026-04-06,1.93,1.93,1.93,NA,1774447203199,12.2499678525687,2026-03-25 10:00:02,656.51,1.93,4,8.24996785256874,0.373468621266074,657.441722718601,"P614.Apr06",-0.149571382480629,0.00517357040799939,-0.424465558852373,0.280285796613864
"138031","C",615,2026-04-06,44.4165,44.4165,44.4165,NA,1774447200002,12.2499678525687,2026-03-25 10:00:02,656.51,2.90650000000001,4,8.24996785256874,0.369438288987149,657.441722718601,"C615.Apr06",0.847274400513258,0.00530313342802182,-0.442549311339058,0.284204576328523
"138032","P",615,2026-04-06,2.01,2.01,2.01,NA,1774447200515,12.2499678525687,2026-03-25 10:00:02,656.51,2.01,4,8.24996785256874,0.371332858281676,657.441722718601,"P615.Apr06",-0.153880590769628,0.00530247893617159,-0.430036686518026,0.285626791153318
"138033","C",616,2026-04-06,43.504,43.504,43.504,NA,1774447200002,12.2499678525687,2026-03-25 10:00:02,656.51,2.99400000000001,4,8.24996785256874,0.367570915690157,657.441722718601,"C616.Apr06",0.842683843543652,0.00543533808890947,-0.448745325369391,0.289817303787483
"138034","P",616,2026-04-06,2.09,2.09,2.09,NA,1774447203200,12.2499678525687,2026-03-25 10:00:02,656.51,2.09,4,8.24996785256874,0.369021508117439,657.441722718601,"P616.Apr06",-0.158205118640184,0.00543404740337413,-0.435191715594722,0.29089195497203
"138035","C",617,2026-04-06,42.5918,42.5918,42.5918,NA,1774447196953,12.2499678525687,2026-03-25 10:00:02,656.51,3.08180000000001,4,8.24996785256874,0.365526207247749,657.441722718601,"C617.Apr06",0.83807469062742,0.00557002195708446,-0.454517231284462,0.29534664082173
"138036","P",617,2026-04-06,2.17,2.17,2.17,NA,1774447203200,12.2499678525687,2026-03-25 10:00:02,656.51,2.17,4,8.24996785256874,0.366541215250036,657.441722718601,"P617.Apr06",-0.162550491136216,0.00556855095044334,-0.439940274358763,0.296088555634913
"138037","C",618,2026-04-06,41.6806,41.6806,41.6806,NA,1774447196948,12.2499678525687,2026-03-25 10:00:02,656.51,3.17060000000001,4,8.24996785256874,0.363345686120447,657.441722718601,"C618.Apr06",0.833419617231218,0.00570738976787925,-0.459953866092617,0.300825154904939
"138038","P",618,2026-04-06,2.26,2.26,2.26,NA,1774447204755,12.2499678525687,2026-03-25 10:00:02,656.51,2.26,4,8.24996785256874,0.36439338264754,657.441722718601,"P618.Apr06",-0.167228302486344,0.00570524793441724,-0.445423675787414,0.301579358032671
"138039","C",619,2026-04-06,40.7705,40.7705,40.7705,NA,1774447196948,12.2499678525687,2026-03-25 10:00:02,656.51,3.26050000000001,4,8.24996785256874,0.361037450227886,657.441722718601,"C619.Apr06",0.828711354413604,0.0058476500927975,-0.465067965635591,0.306259972717671
"138040","P",619,2026-04-06,2.35,2.35,2.35,NA,1774447204757,12.2499678525687,2026-03-25 10:00:02,656.51,2.35,4,8.24996785256874,0.362063094737241,657.441722718601,"P619.Apr06",-0.171925333267449,0.0058449237271124,-0.450458652328882,0.306986809904086
"138041","C",620,2026-04-06,39.8617,39.8617,39.8617,NA,1774447195938,12.2499678525687,2026-03-25 10:00:02,656.51,3.35170000000001,4,8.24996785256874,0.358613388524391,657.441722718601,"C620.Apr06",0.823939891015177,0.00599099314844233,-0.469881144595311,0.31166062037855
"138042","P",620,2026-04-06,2.44,2.44,2.44,1,1774447203696,12.2499678525687,2026-03-25 10:00:02,656.51,2.44,4,8.24996785256874,0.359556890850654,657.441722718601,"P620.Apr06",-0.176647873103213,0.00598788588567693,-0.455054891628657,0.312318521374673
"138043","C",621,2026-04-06,38.9712,38.9712,38.9712,NA,1774447200506,12.2499678525687,2026-03-25 10:00:02,656.51,3.46120000000001,4,8.24996785256874,0.356856523365713,657.441722718601,"C621.Apr06",0.818612845784091,0.00613454514144691,-0.476173904238248,0.317564988193071
"138044","P",621,2026-04-06,2.55,2.55,2.55,15,1774447204756,12.2499678525687,2026-03-25 10:00:02,656.51,2.55,4,8.24996785256874,0.357797557394952,657.441722718601,"P621.Apr06",-0.181973464309783,0.00613077788571755,-0.461311707033833,0.318206877514237
"138045","C",622,2026-04-06,38.0692,38.0692,38.0692,NA,1774447197455,12.2499678525687,2026-03-25 10:00:02,656.51,3.55920000000001,4,8.24996785256874,0.354374206599314,657.441722718601,"C622.Apr06",0.813595977194067,0.00628337822817956,-0.480761498745946,0.323006985841095
"138046","P",622,2026-04-06,2.64,2.64,2.64,12,1774447203199,12.2499678525687,2026-03-25 10:00:02,656.51,2.64,4,8.24996785256874,0.354934738322627,657.441722718601,"P622.Apr06",-0.186754170426276,0.00628074965924272,-0.465002427533705,0.323382562959753
"138047","C",623,2026-04-06,37.1672,37.1672,37.1672,NA,1774447199498,12.2499678525687,2026-03-25 10:00:02,656.51,3.65720000000001,4,8.24996785256874,0.351714536098298,657.441722718601,"C623.Apr06",0.80854433095716,0.00643605641323399,-0.484890671582313,0.328372491565703
"138048","P",623,2026-04-06,2.76,2.76,2.76,NA,1774447204755,12.2499678525687,2026-03-25 10:00:02,656.51,2.76,4,8.24996785256874,0.353221166826552,657.441722718601,"P623.Apr06",-0.192396686724039,0.00642786604010614,-0.471251874884965,0.329359463441595
"138049","C",624,2026-04-06,36.2812,36.2812,36.2812,NA,1774447196443,12.2499678525687,2026-03-25 10:00:02,656.51,3.77120000000001,4,8.24996785256874,0.349565669471631,657.441722718601,"C624.Apr06",0.803023054569861,0.00658872506024428,-0.490117939473606,0.334107918005512
"138050","P",624,2026-04-06,2.88,2.88,2.88,NA,1774447204756,12.2499678525687,2026-03-25 10:00:02,656.51,2.88,4,8.24996785256874,0.351289770586882,657.441722718601,"P624.Apr06",-0.198051916108674,0.0065779976179161,-0.476936959888593,0.335209118315939
"138051","C",625,2026-04-06,35.4088,35.4088,35.4088,NA,1774447196953,12.2499678525687,2026-03-25 10:00:02,656.51,3.89880000000001,4,8.24996785256874,0.347782971136039,657.441722718601,"C625.Apr06",0.797120077822949,0.00674114087970898,-0.496100270869898,0.340093494882187
"138052","P",625,2026-04-06,2.99,2.99,2.99,29,1774447192018,12.2499678525687,2026-03-25 10:00:02,656.51,2.99,4,8.24996785256874,0.348734460427659,657.441722718601,"P625.Apr06",-0.203471796475481,0.00673444889413008,-0.481134518538073,0.340685409504188
"138053","C",626,2026-04-06,34.5348,34.5348,34.5348,NA,1774447195946,12.2499678525687,2026-03-25 10:00:02,656.51,4.02480000000001,4,8.24996785256874,0.345715205697343,657.441722718601,"C626.Apr06",0.791239220499971,0.00689741825977774,-0.501353125475525,0.345908833256558
"138054","P",626,2026-04-06,3.11,3.11,3.11,NA,1774447204755,12.2499678525687,2026-03-25 10:00:02,656.51,3.11,4,8.24996785256874,0.34640080671059,657.441722718601,"P626.Apr06",-0.209185838676285,0.00689201902774253,-0.485754174316177,0.346323507201938
"138055","C",627,2026-04-06,33.6615,33.6615,33.6615,NA,1774447196953,12.2499678525687,2026-03-25 10:00:02,656.51,4.15150000000001,4,8.24996785256874,0.343465812751092,657.441722718601,"C627.Apr06",0.785311262564351,0.00705729603396767,-0.506105774182497,0.351623958814402
"138056","P",627,2026-04-06,3.24,3.24,3.24,5,1774447204755,12.2499678525687,2026-03-25 10:00:02,656.51,3.24,4,8.24996785256874,0.344265744887525,657.441722718601,"P627.Apr06",-0.215182411232876,0.00705029656515821,-0.490731413647696,0.352093336291985
"138057","C",628,2026-04-06,32.7918,32.7918,32.7918,NA,1774447195955,12.2499678525687,2026-03-25 10:00:02,656.51,4.28180000000001,4,8.24996785256874,0.341151567900088,657.441722718601,"C628.Apr06",0.77925931096336,0.00722004774879737,-0.510614803593181,0.357309077515368
"138058","P",628,2026-04-06,3.38,3.38,3.38,NA,1774447204756,12.2499678525687,2026-03-25 10:00:02,656.51,3.38,4,8.24996785256874,0.342307507006917,657.441722718601,"P628.Apr06",-0.221449707639766,0.00720888255327159,-0.496003944626923,0.357965343226206
"138059","C",629,2026-04-06,31.9426,31.9426,31.9426,NA,1774447195955,12.2499678525687,2026-03-25 10:00:02,656.51,4.43260000000001,4,8.24996785256874,0.339407402649522,657.441722718601,"C629.Apr06",0.772691541283624,0.00737904407630686,-0.516289346936925,0.363310561537179
"138060","P",629,2026-04-06,3.52,3.52,3.52,6,1774447204755,12.2499678525687,2026-03-25 10:00:02,656.51,3.52,4,8.24996785256874,0.340128864550497,657.441722718601,"P629.Apr06",-0.227747302589111,0.00737139439881125,-0.500671633177438,0.363705397311547
"138061","C",630,2026-04-06,31.0881,31.0881,31.0881,NA,1774447197960,12.2499678525687,2026-03-25 10:00:02,656.51,4.57810000000001,4,8.24996785256874,0.337233961683232,657.441722718601,"C630.Apr06",0.766217557318121,0.00754408246336686,-0.520883296525606,0.369057758597141
"138062","P",630,2026-04-06,3.66,3.66,3.66,10,1774447204756,12.2499678525687,2026-03-25 10:00:02,656.51,3.66,4,8.24996785256874,0.33773647942231,657.441722718601,"P630.Apr06",-0.234085565698734,0.00753826730096846,-0.504745177705565,0.369322794876693
"138063","C",631,2026-04-06,30.2318,30.2318,30.2318,NA,1774447197961,12.2499678525687,2026-03-25 10:00:02,656.51,4.72180000000001,4,8.24996785256874,0.334777827803045,657.441722718601,"C631.Apr06",0.759739349752084,0.00771445485650161,-0.52472264714182,0.37464378933911
"138064","P",631,2026-04-06,3.81,3.81,3.81,NA,1774447204757,12.2499678525687,2026-03-25 10:00:02,656.51,3.81,4,8.24996785256874,0.335496767382137,657.441722718601,"P631.Apr06",-0.240690174022979,0.00770541499968625,-0.50903095127483,0.375008388350704
"138065","C",632,2026-04-06,29.395,29.395,29.395,NA,1774447195948,12.2499678525687,2026-03-25 10:00:02,656.51,4.88500000000001,4,8.24996785256874,0.332801413171692,657.441722718601,"C632.Apr06",0.752796996182145,0.00788053119379728,-0.529484196897697,0.380449714551349
"138066","P",632,2026-04-06,3.97,3.97,3.97,1,1774447203696,12.2499678525687,2026-03-25 10:00:02,656.51,3.97,4,8.24996785256874,0.333391664376249,657.441722718601,"P632.Apr06",-0.247551149452822,0.00787249886563503,-0.513474214222761,0.3807360082138
"138067","C",633,2026-04-06,28.5682,28.5682,28.5682,2,1774447200028,12.2499678525687,2026-03-25 10:00:02,656.51,5.05820000000001,4,8.24996785256874,0.330937260453356,657.441722718601,"C633.Apr06",0.745612575093877,0.00804604840696019,-0.534336529926756,0.386264607722677
"138068","P",633,2026-04-06,4.14,4.14,4.14,NA,1774447200044,12.2499678525687,2026-03-25 10:00:02,656.51,4.14,4,8.24996785256874,0.33140425191028,657.441722718601,"P633.Apr06",-0.254658684759103,0.00803919800048817,-0.518022578610498,0.386480342787326
"138069","C",634,2026-04-06,27.7403,27.7403,27.7403,NA,1774447200028,12.2499678525687,2026-03-25 10:00:02,656.51,5.23030000000001,4,8.24996785256874,0.328794416727033,657.441722718601,"C634.Apr06",0.738410436948364,0.00821662385813236,-0.538412302109208,0.391899264805376
"138070","P",634,2026-04-06,4.31,4.31,4.31,NA,1774447200043,12.2499678525687,2026-03-25 10:00:02,656.51,4.31,4,8.24996785256874,0.329180738613941,657.441722718601,"P634.Apr06",-0.261810399188203,0.00821053525297588,-0.521889875351023,0.392068989960997
"138071","C",635,2026-04-06,26.9155,26.9155,26.9155,NA,1774447200512,12.2499678525687,2026-03-25 10:00:02,656.51,5.40550000000001,4,8.24996785256874,0.326520655084168,657.441722718601,"C635.Apr06",0.731096679089914,0.00839049635373296,-0.542029559583476,0.397424759870914
"138072","P",635,2026-04-06,4.49,4.49,4.49,NA,1774447204756,12.2499678525687,2026-03-25 10:00:02,656.51,4.49,4,8.24996785256874,0.327058264001971,657.441722718601,"P635.Apr06",-0.269205123317474,0.00838142135885468,-0.525802949465341,0.397648556311611
"138073","C",636,2026-04-06,26.0956,26.0956,26.0956,NA,1774447200512,12.2499678525687,2026-03-25 10:00:02,656.51,5.58560000000001,4,8.24996785256874,0.324173624115065,657.441722718601,"C636.Apr06",0.723632276550565,0.00856688285474081,-0.545305162561674,0.402862749968392
